path,extension,logical_type,size_bytes,size_human
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/02(2??6??)??????ö???????߻???_final.hwp,hwp,HWP/HWPX,375296,366.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/00-2 (????)????.hwp,hwp,HWP/HWPX,236032,230.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/02(2??7??)???Ǿ??ų???_5??draft_Ȯ??_??÷ ????_20050912.hwp,hwp,HWP/HWPX,279552,273.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/03(3??)????.hwp,hwp,HWP/HWPX,44032,43.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/02(2??9??)â?ǻ???_5??draft_Ȯ??_??÷ ????_20050912.hwp,hwp,HWP/HWPX,138752,135.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/00-1. ?????м? ǥ??????.hwp,hwp,HWP/HWPX,26624,26.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/P05-13.jpg,jpg,Image/Graphic,7028,6.9KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/02(2??2??)CDMA?????м???????_Final_??÷????2_050909.hwp,hwp,HWP/HWPX,211456,206.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발-최종보고서파일-조황희.zip__extracted/02(2??1??)?????????Ǽ????м???????_Final_??÷????_ 050909.hwp,hwp,HWP/HWPX,154624,151.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??8??)G7ȯ??????_5??draft_Ȯ??_??÷ ????_20050912.hwp,hwp,HWP/HWPX,210944,206.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??5??)?ٸ??? ?ǿ????? ?Ƹ??? 1ȣ_?ڱ???_9.2.hwp,hwp,HWP/HWPX,5790208,5.5MB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??3??)???????ݵ?ü?????м???????_Final_??÷????2_050909.hwp,hwp,HWP/HWPX,257024,251.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??10??)??ũ????ũ_5???巡??v8.hwp,hwp,HWP/HWPX,287232,280.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??4??)?α?5???巡??Ʈ-v2.0.hwp,hwp,HWP/HWPX,132608,129.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/01(1??) ?????м? ????.hwp,hwp,HWP/HWPX,292864,286.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??6??)??????ö???????߻???_final.hwp,hwp,HWP/HWPX,375296,366.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/00-2 (????)????.hwp,hwp,HWP/HWPX,236032,230.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??7??)???Ǿ??ų???_5??draft_Ȯ??_??÷ ????_20050912.hwp,hwp,HWP/HWPX,279552,273.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/03(3??)????.hwp,hwp,HWP/HWPX,44032,43.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??9??)â?ǻ???_5??draft_Ȯ??_??÷ ????_20050912.hwp,hwp,HWP/HWPX,138752,135.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/00-1. ?????м? ǥ??????.hwp,hwp,HWP/HWPX,26624,26.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??2??)CDMA?????м???????_Final_??÷????2_050909.hwp,hwp,HWP/HWPX,211456,206.5KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2??1??)?????????Ǽ????м???????_Final_??÷????_ 050909.hwp,hwp,HWP/HWPX,154624,151.0KB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0529_연구개발성과평가법(가칭) 제정 연구(황용수)/연구개발성과평가법(가칭) 제정 연구_황용수(최종보고서).zip__extracted/???????߼????򰡹?(??Ī) ???? ????_Ȳ????(??????????).pdf,pdf,PDF,1239228,1.2MB
5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0529_연구개발성과평가법(가칭) 제정 연구(황용수)/연구개발성과평가법(가칭) 제정 연구_황용수(최종보고서).zip__extracted/???????߼????򰡹?(??Ī) ???? ????_Ȳ????(??????????).hwp,hwp,HWP/HWPX,707072,690.5KB
2. 기초연구/2018/[기초연구-202]2018년 한국기업혁신조사 - 제조업 및 서비스업 부문.zip__extracted/F18-06-01.pdf,pdf,PDF,4048698,3.9MB
2. 기초연구/2018/[기초연구-202]2018년 한국기업혁신조사 - 제조업 및 서비스업 부문.zip__extracted/F18-06-02.pdf,pdf,PDF,8527018,8.1MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-05_Indonesia.pdf,pdf,PDF,5753826,5.5MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-03_Tunisia.pdf,pdf,PDF,9728791,9.3MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-02_Tanzania.pdf,pdf,PDF,5285379,5.0MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-07_Sri Lanka.pdf,pdf,PDF,7601578,7.2MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-06_Cambodia.pdf,pdf,PDF,4983320,4.8MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-04_Uganda.pdf,pdf,PDF,7723029,7.4MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-08_Azerbaijan.pdf,pdf,PDF,7089239,6.8MB
2. 기초연구/2018/[기초연구-207]2018 K-Innovation ODA Program.zip__extracted/F18-10-01_Ethiopia.pdf,pdf,PDF,4400054,4.2MB
2. 기초연구/2018/[기초연구-205]2018년 중국(중화권) 첨단기술 모니터링 및 DB 구축 사업 - 로봇·3D 프린팅·드론.zip__extracted/F18-09.pdf,pdf,PDF,11861880,11.3MB
2. 기초연구/2018/[기초연구-205]2018년 중국(중화권) 첨단기술 모니터링 및 DB 구축 사업 - 로봇·3D 프린팅·드론.zip__extracted/F18-09_????.pdf,pdf,PDF,11810443,11.3MB
2. 기초연구/2018/[기초연구-203]2018년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F18-07-02.pdf,pdf,PDF,2923890,2.8MB
2. 기초연구/2018/[기초연구-203]2018년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F18-07-01.pdf,pdf,PDF,2626071,2.5MB
2. 기초연구/2018/[기초연구-203]2018년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F18-07-03.pdf,pdf,PDF,3856691,3.7MB
2. 기초연구/2020/[기초연구-226]혁신창업 및 기업가정신 생태계 모니터링 사업(6차년도).zip__extracted/F20-04-03.pdf,pdf,PDF,3400853,3.2MB
2. 기초연구/2020/[기초연구-226]혁신창업 및 기업가정신 생태계 모니터링 사업(6차년도).zip__extracted/F20-04-01.pdf,pdf,PDF,3509543,3.3MB
2. 기초연구/2020/[기초연구-226]혁신창업 및 기업가정신 생태계 모니터링 사업(6차년도).zip__extracted/F20-04-02.pdf,pdf,PDF,3169282,3.0MB
2. 기초연구/2020/[기초연구-227]기술혁신 성과지표 분석 및 DB구축사업 (15차년도).zip__extracted/F20-03-01.pdf,pdf,PDF,11985168,11.4MB
2. 기초연구/2020/[기초연구-227]기술혁신 성과지표 분석 및 DB구축사업 (15차년도).zip__extracted/F20-03-02.pdf,pdf,PDF,3032590,2.9MB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-04-01_Azerbaijan.pdf,pdf,PDF,13690679,13.1MB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-05_Indonesia.pdf,pdf,PDF,4381239,4.2MB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-01_LaoPDR.pdf,pdf,PDF,4355794,4.2MB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-04-02_Azerbaijan(Appendix).pdf,pdf,PDF,997871,974.5KB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-02_Vietnam.pdf,pdf,PDF,6287652,6.0MB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-03_SriLanka.pdf,pdf,PDF,3337528,3.2MB
2. 기초연구/2020/[기초연구-230]2020 K-Innovation ODA Program.zip__extracted/F20-05-06_Cambodia.pdf,pdf,PDF,10528980,10.0MB
2. 기초연구/2011/[정책연구-121]2011 과학기술혁신지표연구.zip__extracted/2011???б?????????ǥ????_??å4_???????????? ?????? ????Ư??.pdf,pdf,PDF,2948523,2.8MB
2. 기초연구/2011/[정책연구-121]2011 과학기술혁신지표연구.zip__extracted/2011???б?????????ǥ????_??å3_???????????? ????.pdf,pdf,PDF,5365901,5.1MB
2. 기초연구/2011/[정책연구-121]2011 과학기술혁신지표연구.zip__extracted/2011???б?????????ǥ????_??å5_???? ???н??????? ?????? Ư??.pdf,pdf,PDF,7487500,7.1MB
2. 기초연구/2011/[정책연구-121]2011 과학기술혁신지표연구.zip__extracted/2011???б?????????ǥ????_??å2_?????? ???????????ڿ? ????.pdf,pdf,PDF,13017526,12.4MB
2. 기초연구/2011/[정책연구-121]2011 과학기술혁신지표연구.zip__extracted/2011???б?????????ǥ????_??å1_???б?????????ü?? ?????? ????_?ѷ?.pdf,pdf,PDF,8923240,8.5MB
2. 기초연구/2017/[기초연구-192]중국(중화권) 첨단기술 모니터링 및 DB구축사업 - 우주개발 분야를 중심으로.zip__extracted/F17-07.pdf,pdf,PDF,11939296,11.4MB
2. 기초연구/2017/[기초연구-192]중국(중화권) 첨단기술 모니터링 및 DB구축사업 - 우주개발 분야를 중심으로.zip__extracted/F17-07_??å.pdf,pdf,PDF,3242898,3.1MB
2. 기초연구/2017/[기초연구-194]2017년 기업가정신 모니터링 사업.zip__extracted/F17-09-02.pdf,pdf,PDF,2171313,2.1MB
2. 기초연구/2017/[기초연구-194]2017년 기업가정신 모니터링 사업.zip__extracted/F17-09-03.pdf,pdf,PDF,23624460,22.5MB
2. 기초연구/2017/[기초연구-194]2017년 기업가정신 모니터링 사업.zip__extracted/F17-09-01.pdf,pdf,PDF,6475219,6.2MB
2. 기초연구/2017/[기초연구-189]2017년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F17-04-02.pdf,pdf,PDF,5124419,4.9MB
2. 기초연구/2017/[기초연구-189]2017년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F17-04-01.pdf,pdf,PDF,4637167,4.4MB
2. 기초연구/2017/[기초연구-189]2017년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F17-04-03.pdf,pdf,PDF,25894673,24.7MB
2. 기초연구/2017/[기초연구-190]과학기술기반 미래연구사업Ⅸ.zip__extracted/F17-05-03.pdf,pdf,PDF,20003686,19.1MB
2. 기초연구/2017/[기초연구-190]과학기술기반 미래연구사업Ⅸ.zip__extracted/F17-05-01.pdf,pdf,PDF,20820369,19.9MB
2. 기초연구/2017/[기초연구-190]과학기술기반 미래연구사업Ⅸ.zip__extracted/F17-05-02.pdf,pdf,PDF,6603680,6.3MB
2. 기초연구/2012/[기초연구-138]2012년도 한국의 기술혁신조사 - 제조업 및 서비스업 부문.zip__extracted/F12-16-1.pdf,pdf,PDF,9796037,9.3MB
2. 기초연구/2012/[기초연구-138]2012년도 한국의 기술혁신조사 - 제조업 및 서비스업 부문.zip__extracted/F12-16-2.pdf,pdf,PDF,5012116,4.8MB
2. 기초연구/2012/[기초연구-137]2012 과학기술혁신지표연구.zip__extracted/F12-15-5.pdf,pdf,PDF,6257733,6.0MB
2. 기초연구/2012/[기초연구-137]2012 과학기술혁신지표연구.zip__extracted/F12-15-2.pdf,pdf,PDF,4801378,4.6MB
2. 기초연구/2012/[기초연구-137]2012 과학기술혁신지표연구.zip__extracted/F12-15-3.pdf,pdf,PDF,4039108,3.9MB
2. 기초연구/2012/[기초연구-137]2012 과학기술혁신지표연구.zip__extracted/F12-15-1.pdf,pdf,PDF,4750266,4.5MB
2. 기초연구/2012/[기초연구-137]2012 과학기술혁신지표연구.zip__extracted/F12-15-4.pdf,pdf,PDF,2764412,2.6MB
2. 기초연구/2014/[기초연구-151]2014년 한국의 과학기술혁신 지표.zip__extracted/F14-05-05.pdf,pdf,PDF,3050333,2.9MB
2. 기초연구/2014/[기초연구-151]2014년 한국의 과학기술혁신 지표.zip__extracted/F14-05-02.pdf,pdf,PDF,2115778,2.0MB
2. 기초연구/2014/[기초연구-151]2014년 한국의 과학기술혁신 지표.zip__extracted/F14-05-04.pdf,pdf,PDF,3564958,3.4MB
2. 기초연구/2014/[기초연구-151]2014년 한국의 과학기술혁신 지표.zip__extracted/F14-05-06.pdf,pdf,PDF,3610718,3.4MB
2. 기초연구/2014/[기초연구-151]2014년 한국의 과학기술혁신 지표.zip__extracted/F14-05-03.pdf,pdf,PDF,5567158,5.3MB
2. 기초연구/2014/[기초연구-151]2014년 한국의 과학기술혁신 지표.zip__extracted/F14-05-01.pdf,pdf,PDF,11579169,11.0MB
2. 기초연구/2014/[기초연구-156]2014년도 한국의 기업혁신조사 - 제조업 및 서비스업 부문.zip__extracted/F14-10-02.pdf,pdf,PDF,4110353,3.9MB
2. 기초연구/2014/[기초연구-156]2014년도 한국의 기업혁신조사 - 제조업 및 서비스업 부문.zip__extracted/F14-10-01.pdf,pdf,PDF,4308577,4.1MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-04.pdf,pdf,PDF,4855644,4.6MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-07.pdf,pdf,PDF,5065942,4.8MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-06.pdf,pdf,PDF,8340391,8.0MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-01.pdf,pdf,PDF,4266919,4.1MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-05.pdf,pdf,PDF,1256355,1.2MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-03.pdf,pdf,PDF,17978146,17.1MB
2. 기초연구/2014/[기초연구-152]과학기술 기반의 국가발전 미래연구 Ⅵ.zip__extracted/F14-06-02.pdf,pdf,PDF,7181320,6.8MB
2. 기초연구/2019/[기초연구-213]과학기술기반 미래연구사업 Ⅺ.zip__extracted/F19-06-02.pdf,pdf,PDF,5648268,5.4MB
2. 기초연구/2019/[기초연구-213]과학기술기반 미래연구사업 Ⅺ.zip__extracted/F19-06-04.pdf,pdf,PDF,3409609,3.3MB
2. 기초연구/2019/[기초연구-213]과학기술기반 미래연구사업 Ⅺ.zip__extracted/F19-06-01.pdf,pdf,PDF,6442146,6.1MB
2. 기초연구/2019/[기초연구-213]과학기술기반 미래연구사업 Ⅺ.zip__extracted/F19-06-06.pdf,pdf,PDF,2687031,2.6MB
2. 기초연구/2019/[기초연구-213]과학기술기반 미래연구사업 Ⅺ.zip__extracted/F19-06-05.pdf,pdf,PDF,2322673,2.2MB
2. 기초연구/2019/[기초연구-213]과학기술기반 미래연구사업 Ⅺ.zip__extracted/F19-06-03.pdf,pdf,PDF,9649396,9.2MB
2. 기초연구/2019/[기초연구-212]2019년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F19-05-01.pdf,pdf,PDF,3445467,3.3MB
2. 기초연구/2019/[기초연구-212]2019년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F19-05-02.pdf,pdf,PDF,4383251,4.2MB
2. 기초연구/2019/[기초연구-212]2019년 기술혁신 성과지표 분석 및 DB 구축사업.zip__extracted/F19-05-03.pdf,pdf,PDF,6563776,6.3MB
2. 기초연구/2019/[기초연구-214]2019년 중국(중화권) 첨단기술 모니터링 및 DB 구축 사업 - 스마트 모빌리티.zip__extracted/F19-07_????.pdf,pdf,PDF,24851259,23.7MB
