source,format,sizeBytes,version,sections,pageCount,paraCount,textCharCount,title,warnings,error,exitClass,textCountError
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/00-1. \udcbc\udcba\udcb0\udcfa\udcbaм\udcae ǥ\udcc1\udcf6\udcb8\udcf1\udcc2\udcf7.hwp,hwp5,26624,5.0.1.6,2,4,80,1326,대형국책연구개발사업 성과분석,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/00-2 (\udcbf\udce4\udcbe\udce0)\udcbf\udce4\udcbe\udce0.hwp,hwp5,236032,5.0.1.6,1,8,76,5093,요 약 문,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/01(1\udcc0\udce5) \udcbc\udcba\udcb0\udcfa\udcbaм\udcae \udcbc\udcad\udcb7\udcd0.hwp,hwp5,292864,5.0.1.6,1,12,181,5525,제 1 장  서 론,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce510\udcc0\udcfd)\udcc5\udcd7ũ\udcb3\udceb\udcc6\udcc4ũ_5\udcc2\udcf7\udcb5巡\udcc7\udcc1v8.hwp,hwp5,287232,5.0.1.6,1,30,364,23184,제10 절 지역혁신체제의 구심점 테크노파크,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce51\udcc0\udcfd)\udcc2\udcf7\udcbc\udcbc\udcb4\udceb\udcc6\udcf2\udcc6Ǽ\udcba\udcb0\udcfa\udcbaм\udcae\udcba\udcb8\udcb0\udced\udcbc\udcad_Final_\udcba\udcb0÷\udcbc\udcf6\udcc1\udca4_ 050909.hwp,hwp5,154624,5.0.1.6,1,24,312,18294,제 1 절 차세대 주력 IT 산업의 육성,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce52\udcc0\udcfd)CDMA\udcbc\udcba\udcb0\udcfa\udcbaм\udcae\udcba\udcb8\udcb0\udced\udcbc\udcad_Final_\udcba\udcb0÷\udcbc\udcf6\udcc1\udca42_050909.hwp,hwp5,211456,5.0.1.6,1,30,352,19730,제 2 절 이동통신 강국의 초석,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce53\udcc0\udcfd)\udcc2\udcf7\udcbc\udcbc\udcb4\udceb\udcb9ݵ\udcb5ü\udcbc\udcba\udcb0\udcfa\udcbaм\udcae\udcba\udcb8\udcb0\udced\udcbc\udcad_Final_\udcba\udcb0÷\udcbc\udcf6\udcc1\udca42_050909.hwp,hwp5,257024,5.0.1.6,1,24,253,17721,제 3 절 메모리 반도체 세계 1등 기술 견인,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce54\udcc0\udcfd)\udcb9α\udcba5\udcc2\udcf7\udcb5巡\udcc7\udcc1Ʈ-v2.0.hwp,hwp5,132608,5.0.1.6,1,20,232,14321,제 4 절 국방연구개발의 개방형으로의 전환,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce55\udcc0\udcfd)\udcb4ٸ\udcf1\udcc0\udcfb \udcbdǿ\udceb\udcc0\udca7\udcbc\udcba \udcbeƸ\udcae\udcb6\udcfb 1ȣ_\udcb9ڱ\udce2\udcb9\udcfc_9.2.hwp,hwp5,5790208,5.0.1.6,1,25,279,18980,제 5 절 ‘위성 시대’의 개막,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce56\udcc0\udcfd)\udcb0\udced\udcbc\udcd3\udcc0\udcfcö\udcb1\udce2\udcbc\udcfa\udcb0\udcb3\udcb9߻\udce7\udcbe\udcf7_final.hwp,hwp5,375296,5.0.1.6,1,24,291,16860,제 6 절 세계 최고수준의 고속전철 개발과 향후과제,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce57\udcc0\udcfd)\udcbd\udcc5\udcc0Ǿ\udce0\udcbdų\udcf3\udcbe\udce0_5\udcc2\udcf7draft_Ȯ\udcc0\udcce_\udcba\udcb0÷ \udcbc\udcf6\udcc1\udca4_20050912.hwp,hwp5,279552,5.0.1.6,1,26,307,19397,제 7 절 세계 11번째 신약개발국으로의 도약,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce58\udcc0\udcfd)G7ȯ\udcb0\udce6\udcb0\udcf8\udcc7\udcd0_5\udcc2\udcf7draft_Ȯ\udcc0\udcce_\udcba\udcb0÷ \udcbc\udcf6\udcc1\udca4_20050912.hwp,hwp5,210944,5.0.1.6,1,23,262,18744,제 8 절 환경 선진국으로의 진입을 위한 초석,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/02(2\udcc0\udce59\udcc0\udcfd)â\udcc0ǻ\udce7\udcbe\udcf7_5\udcc2\udcf7draft_Ȯ\udcc0\udcce_\udcba\udcb0÷ \udcbc\udcf6\udcc1\udca4_20050912.hwp,hwp5,138752,5.0.1.6,1,23,297,19477,제 9 절 세계적인 연구리더 육성을 위한 첫걸음,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서).zip__extracted/03(3\udcc0\udce5)\udcb0\udce1\udcb7\udcd0.hwp,hwp5,44032,5.0.1.6,1,10,106,6675,제 3 장  결 론,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0519_연구성과 제고를 위한 감사방안(이민형)/연구성과 제고를 위한 감사방안에 관한 연구_이민형(최종보고서).zip__extracted/\udcbf\udcac\udcb1\udcb8\udcbc\udcba\udcb0\udcfa \udcc1\udca6\udcb0\udced\udcb8\udca6 \udcc0\udca7\udcc7\udcd1 \udcb0\udca8\udcbb\udce7\udcb9\udce6\udcbeȿ\udca1 \udcb0\udcfc\udcc7\udcd1 \udcbf\udcac\udcb1\udcb8_\udcc0̹\udcce\udcc7\udcfc(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp5,429568,5.0.0.3,3,109,2214,93030,정책연구 2005-16,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0529_연구개발성과평가법(가칭) 제정 연구(황용수)/연구개발성과평가법(가칭) 제정 연구_황용수(최종보고서).zip__extracted/\udcbf\udcac\udcb1\udcb8\udcb0\udcb3\udcb9߼\udcba\udcb0\udcfa\udcc6򰡹\udcfd(\udcb0\udca1Ī) \udcc1\udca6\udcc1\udca4 \udcbf\udcac\udcb1\udcb8_Ȳ\udcbf\udceb\udcbc\udcf6(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp5,707072,5.0.1.7,9,185,2359,208907,연구개발성과평가법(가칭) 제정 연구,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0538_수소경제시대를 대비한 원자력수소 보고서(임기철.황석원)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서).zip__extracted/\udcbc\udcf6\udcbcҰ\udce6\udcc1\udca6\udcbdô븦~_\udcc0ӱ\udce2ö_Ȳ\udcbc\udcae\udcbf\udcf8(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).HWP,hwp5,16953856,5.0.1.7,3,307,3703,265583,수소경제시대를 대비한 원자력수소,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0538_수소경제시대를 대비한 원자력수소 보고서(임기철.황석원)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서).zip__extracted/\udcbc\udcf6\udcbcҰ\udce6\udcc1\udca6\udcbdô븦~_\udcc0ӱ\udce2ö_Ȳ\udcbc\udcae\udcbf\udcf8(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad-\udcbaη\udccf1-3).hwp,hwp5,60416,5.0.1.7,3,15,269,19781,미래 대체에너지 연구개발 정책 수립을 위한,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0538_수소경제시대를 대비한 원자력수소 보고서(임기철.황석원)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서).zip__extracted/\udcbc\udcf6\udcbcҰ\udce6\udcc1\udca6\udcbdô븦~_\udcc0ӱ\udce2ö_Ȳ\udcbc\udcae\udcbf\udcf8(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad-\udcbaη\udccf4).hwp,hwp5,185344,5.0.1.7,2,62,1624,215205,<제목 차례>,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0541_원자력 안전규제제도 종합정비 방안에 관한 조사연구(송종국)/원자력안전규제제도 종합정비를 위한 조사연구_송종국(최종보고서).zip__extracted/\udcbf\udcf8\udcc0ڷ¾\udcc8\udcc0\udcfc\udcb1\udcd4\udcc1\udca6\udcc1\udca6\udcb5\udcb5 \udcc1\udcbe\udcc7\udcd5\udcc1\udca4\udcba\udcf1\udcb8\udca6 \udcc0\udca7\udcc7\udcd1 \udcc1\udcb6\udcbb翬\udcb1\udcb8_\udcbc\udcdb\udcc1\udcbe\udcb1\udcb9(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp5,1629696,5.0.1.7,4,390,2657,245961,K,[],,,
internal_archives_extracted/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0545_벤처캐피탈의 기술가치평가능력 제고 방안 연구(임채윤.이광호)/벤처캐피탈의 기술가치평가능력 제고 방안 연구_임채윤(최종보고서).zip__extracted/\udcba\udca5óĳ\udcc7\udcc7Ż\udcc0\udcc7 \udcb1\udce2\udcbc\udcfa\udcb0\udca1ġ\udcc6򰡴ɷ\udcc2 \udcc1\udca6\udcb0\udced \udcb9\udce6\udcbe\udcc8 \udcbf\udcac\udcb1\udcb8_\udcc0\udcd3ä\udcc0\udcb1(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp5,9886720,5.0.1.7,8,257,3111,241416,벤처캐피탈의 기술가치평가능력,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0603_OECD 과학기술정책위원회(CSTP)활동에 관한 조사 분석(신태영)/OECD 과학기술정책위원회(CSTP) 활동에 관한 조사 분석_신태영(최종보고서).zip__extracted/OECD \udcb0\udcfa\udcc7б\udce2\udcbc\udcfa\udcc1\udca4å\udcc0\udca7\udcbf\udcf8ȸ(CSTP) Ȱ\udcb5\udcbf\udcbf\udca1 \udcb0\udcfc\udcc7\udcd1 \udcc1\udcb6\udcbb\udce7 \udcbaм\udcae_\udcbd\udcc5\udcc5¿\udcb5(\udcc3\udcd6\udcc1\udcbe\udcba\udcb8\udcb0\udced\udcbc\udcad).hwp,hwp5,335872,5.0.1.7,3,126,2074,112919,OECD 과학기술정책위원회(CSTP) 활동에 관한,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/01\udcc0\udce5 \udcb9̷\udca1ö\udcb5\udcb5 \udcb1\udce2\udcb9ݱ\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,5375488,5.0.1.6,1,92,886,77319,제1장  미래철도 기반기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/02\udcc0\udce5 \udcc3ʰ\udced\udcbc\udcd3 \udcc0ڱ\udce2\udcbaλ\udcf3 ö\udcb5\udcb5\udcbdý\udcba\udcc5\udcdb_\udcbfϷ\udce1.hwp,hwp5,5390336,5.0.1.6,1,16,244,7982,제2장  초고속 자기부상철도 시스템,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/03\udcc0\udce5 \udcc2\udcf7\udcbc\udcbc\udcb4\udceb \udcb5\udcb5\udcbd\udcc3ö\udcb5\udcb5 \udcbdý\udcba\udcc5\udcdb_\udcbfϷ\udce1.hwp,hwp5,5295104,5.0.1.6,1,28,292,17675,제3장  차세대 도시철도 시스템,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/04\udcc0\udce5 \udcbdſ\udca1\udcb3\udcca\udcc1\udcf6 \udcb9\udcd9\udcc0̸\udcf0\udcb4\udcde \udcbc\udcf6\udcbc۽ý\udcba\udcc5\udcdb \udcb0\udcb3\udcb9\udcdf_\udcbfϷ\udce1.hwp,hwp5,5844480,5.0.1.6,1,16,237,9800,제4장  신에너지 바이모달 수송시스템 개발,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/05\udcc0\udce5 \udcb0\udced\udcbc\udcd3ö\udcb5\udcb5_\udcbfϷ\udce1.hwp,hwp5,1591296,5.0.1.6,1,30,246,20511,제5장 고속철도,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/06\udcc0\udce5 \udcb0淮\udcc0\udcfcö\udcbdý\udcba\udcc5\udcdb_\udcbfϷ\udce1.hwp,hwp5,384512,5.0.1.6,1,18,234,13525,제6장 경량전철시스템,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/07\udcc0\udce5 \udcc1\udcdf\udcc0\udcfa\udcbc\udcd3 \udcc0ڱ\udce2\udcbaλ\udcf3 ö\udcb5\udcb5\udcbdý\udcba\udcc5\udcdb_\udcbfϷ\udce1.hwp,hwp5,3291136,5.0.1.6,1,18,221,7692,제7장  중저속 자기부상 철도시스템,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/08\udcc0\udce5 ƿ\udcc6ÿ\udcad\udcc2\udcf7\udcbdý\udcba\udcc5\udcdb \udcbdǿ\udceb\udcb1\udce2\udcbc\udcfa\udcb0\udcb3\udcb9\udcdf_\udcbfϷ\udce1.hwp,hwp5,320512,5.0.1.6,1,22,156,14079,제8장  틸팅열차시스템 실용기술개발,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/09\udcc0\udce5 \udcb1\udce2\udcc1\udcb8\udcbc\udcb1 \udcbcӵ\udcb5\udcc7\udce2\udcbb\udcf3\udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,558080,5.0.1.6,1,20,223,15485,제9장  기존선 속도향상 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/10\udcc0\udce5 ö\udcb5\udcb5 \udcc0\udcaf\udcba\udcf1\udcc4\udcf5\udcc5ͽ\udcba \udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,256000,5.0.1.6,1,14,139,7218,제10장  철도 유비쿼터스 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/11\udcc0\udce5 ö\udcb5\udcb5 \udcc0\udcaf\udcc1\udcf6\udcba\udcb8\udcbc\udcf6 \udcbc\udcba\udcb4ɰ\udcb3\udcbc\udcb1 \udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,2620416,5.0.1.6,1,28,202,18680,제11장  철도 유지보수 성능개선 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/12\udcc0\udce5 ö\udcb5\udcb5 ģȯ\udcb0\udce6\udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,625152,5.0.1.6,1,34,274,26060,제12장  철도 친환경 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/13\udcc0\udce5 \udcc1\udcf6\udcb4\udcc9\udcc7\udcfc ö\udcb5\udcb5\udcb3\udcd7Ʈ\udcbf\udcf6ũ \udcb1\udcb8\udcc3\udce0\udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,198144,5.0.1.6,1,14,180,9024,제13장  지능형 철도 네트워크 구축 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/14\udcc0\udce5 ÷\udcb4\udcdc ö\udcb5\udcb5\udcb9\udcb0\udcb7\udcf9\udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,1095680,5.0.1.6,1,22,291,12396,제14절  첨단 철도물류 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/15\udcc0\udce5 \udcb3\udcb2\udcba\udccfö\udcb5\udcb5 \udcb9\udcd7 \udcb4\udceb\udcb7\udcfaö\udcb5\udcb5_\udcbfϷ\udce1.hwp,hwp5,1781760,5.0.1.6,1,24,228,15376,제15장  남북철도 및 대륙철도,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/16\udcc0\udce5 2\udcc3\udcfe\udcb0\udcb4ȭ\udcc2\udcf7 \udcbdý\udcba\udcc5\udcdb_\udcbfϷ\udce1.hwp,hwp5,4959744,5.0.1.6,1,18,255,14076,제16장  2층 객화차 시스템,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/17\udcc0\udce5 ö\udcb5\udcb5 \udcc1\udcbe\udcc7վ\udcc8\udcc0\udcfc \udcb1\udce2\udcbc\udcfa\udcb0\udcb3\udcb9\udcdf_\udcbfϷ\udce1.hwp,hwp5,508416,5.0.1.6,1,36,368,26840,제17절  철도 종합안전 기술개발,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/18\udcc0\udce5 ö\udcb5\udcb5 ǥ\udcc1\udcd8ȭ \udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,92160,5.0.1.6,1,10,178,6831,제18장  철도 표준화 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/19\udcc0\udce5 ö\udcb5\udcb5 \udcbc\udcba\udcb4ɽ\udcc3\udcc7輱\udcb7\udcce \udcb1\udcb8\udcc3\udce0_\udcbfϷ\udce1.hwp,hwp5,1095680,5.0.1.6,1,24,272,13556,제19장  철도성능시험선로 구축,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/20\udcc0\udce5 \udcb4\udceb\udcc7\udcfc\udcba\udcb9\udcc7ս\udcc3\udcc7輳\udcba\udcf1\udcb1\udcb8\udcc3\udce0_\udcbfϷ\udce1.hwp,hwp5,4327424,5.0.1.6,1,12,161,6968,제20장  대형복합 시험설비 구축,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/21\udcc0\udce5 ö\udcb5\udcb5\udcbdý\udcba\udcc5ۿ\udca3\udcc1\udcf6\udcb4Ͼ \udcb1\udce2\udcbc\udcfa_\udcbfϷ\udce1.hwp,hwp5,359936,5.0.1.6,1,18,265,9229,제21장  철도시스템 엔지니어링 기술,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/ǥ\udcc1\udcf6_\udcb8\udcf1\udcc2\udcf7_\udcb0\udca3\udcc1\udcf6.hwp,hwp5,31744,5.0.1.6,2,9,200,3292,철도기술 선진화 연구기반 조성,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/\udcbaη\udccf1 \udcbdü\udcb3\udcb0\udcf8\udcb4\udcdc \udcb0\udcfa\udcc1\udca6_\udcbc\udcf6\udcc1\udca4_20060627.hwp,hwp5,64000,5.0.1.6,1,8,50,7304,부록 1,[],,,
internal_archives_extracted/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0612_철도기술 중장기 기본계획 2006~2010(이공래)/cd2/RTRM보고서_철도연_정책연구팀.zip__extracted/\udcbaη\udccf2 ö\udcb5\udcb5\udcb0\udcf8\udcbb\udce7 \udcb0\udce8ȹ_\udcbc\udcf6\udcc1\udca4_20060627.hwp,hwp5,36352,5.0.1.6,1,4,5,2988,부록 2. 한국철도공사 기술연구과제,[],,,
